Order_ID,Amount,Profit,Quantity,Category,Sub-Category,Payment_Mode,Order_Date,State,City,Year_Month,Customer_Name,Customer_ID,Product_ID,Location_ID,Date_ID,Year-Month,Year,Month,Quarter
OID-10741,8220,3882,14,Furniture,Chairs,UPI,2022-01-18,Florida,Miami,2022-01,Clayton Lara,CID-10741,PID-10741,LID-10741,DID-10741,2022-01,2022,1,1
OID-10742,2379,279,7,Furniture,Chairs,Debit Card,2022-01-18,Florida,Miami,2022-01,Clayton Lara,CID-10742,PID-10742,LID-10742,DID-10742,2022-01,2022,1,1
OID-10743,7377,2049,4,Office Supplies,Markers,UPI,2022-01-18,Florida,Miami,2022-01,Clayton Lara,CID-10743,PID-10743,LID-10743,DID-10743,2022-01,2022,1,1
OID-10744,717,158,16,Furniture,Tables,Credit Card,2022-03-23,Ohio,Cleveland,2022-03,Tony Ray,CID-10744,PID-10744,LID-10744,DID-10744,2022-03,2022,3,1
OID-10745,717,158,16,Furniture,Tables,Credit Card,2020-06-24,Florida,Miami,2020-06,Steven Frey,CID-10745,PID-10745,LID-10745,DID-10745,2020-06,2020,6,2
OID-10746,717,158,16,Furniture,Tables,Credit Card,2022-12-23,New York,Buffalo,2022-12,Stephanie Leonard,CID-10746,PID-10746,LID-10746,DID-10746,2022-12,2022,12,4
OID-10747,717,158,16,Furniture,Tables,Credit Card,2024-11-24,New York,New York City,2024-11,Crystal Chambers,CID-10747,PID-10747,LID-10747,DID-10747,2024-11,2024,11,4
OID-10748,717,158,16,Furniture,Tables,Credit Card,2020-11-06,Florida,Orlando,2020-11,Robert White,CID-10748,PID-10748,LID-10748,DID-10748,2020-11,2020,11,4
OID-10749,717,158,16,Furniture,Tables,Credit Card,2023-10-24,New York,Rochester,2023-10,Sylvia Barron,CID-10749,PID-10749,LID-10749,DID-10749,2023-10,2023,10,4
OID-10750,508,177,17,Furniture,Sofas,UPI,2022-03-23,Ohio,Cleveland,2022-03,Tony Ray,CID-10750,PID-10750,LID-10750,DID-10750,2022-03,2022,3,1
OID-10751,508,177,17,Furniture,Sofas,UPI,2020-06-24,Florida,Miami,2020-06,Steven Frey,CID-10751,PID-10751,LID-10751,DID-10751,2020-06,2020,6,2
OID-10752,508,177,17,Furniture,Sofas,UPI,2022-12-23,New York,Buffalo,2022-12,Stephanie Leonard,CID-10752,PID-10752,LID-10752,DID-10752,2022-12,2022,12,4
OID-10753,508,177,17,Furniture,Sofas,UPI,2024-11-24,New York,New York City,2024-11,Crystal Chambers,CID-10753,PID-10753,LID-10753,DID-10753,2024-11,2024,11,4
OID-10754,508,177,17,Furniture,Sofas,UPI,2020-11-06,Florida,Orlando,2020-11,Robert White,CID-10754,PID-10754,LID-10754,DID-10754,2020-11,2020,11,4
OID-10755,508,177,17,Furniture,Sofas,UPI,2023-10-24,New York,Rochester,2023-10,Sylvia Barron,CID-10755,PID-10755,LID-10755,DID-10755,2023-10,2023,10,4
OID-10756,9382,1085,3,Electronics,Printers,Debit Card,2023-07-18,Illinois,Chicago,2023-07,Marcus Brown,CID-10756,PID-10756,LID-10756,DID-10756,2023-07,2023,7,3
OID-10757,9382,1085,3,Electronics,Printers,Debit Card,2022-05-16,New York,Rochester,2022-05,Annette Pierce,CID-10757,PID-10757,LID-10757,DID-10757,2022-05,2022,5,2
OID-10758,4936,576,19,Furniture,Tables,COD,2023-07-18,Illinois,Chicago,2023-07,Marcus Brown,CID-10758,PID-10758,LID-10758,DID-10758,2023-07,2023,7,3
OID-10759,4936,576,19,Furniture,Tables,COD,2022-05-16,New York,Rochester,2022-05,Annette Pierce,CID-10759,PID-10759,LID-10759,DID-10759,2022-05,2022,5,2
OID-10760,2663,64,19,Furniture,Sofas,COD,2024-06-16,California,San Francisco,2024-06,Donald Hernandez,CID-10760,PID-10760,LID-10760,DID-10760,2024-06,2024,6,2
OID-10761,2663,64,19,Furniture,Sofas,COD,2021-10-23,Ohio,Cleveland,2021-10,Megan Davis,CID-10761,PID-10761,LID-10761,DID-10761,2021-10,2021,10,4
OID-10762,5151,1680,5,Electronics,Printers,EMI,2022-10-22,Texas,Houston,2022-10,Robert Brooks,CID-10762,PID-10762,LID-10762,DID-10762,2022-10,2022,10,4
OID-10763,2514,95,8,Office Supplies,Pens,UPI,2023-07-17,New York,Rochester,2023-07,Miguel Alvarez,CID-10763,PID-10763,LID-10763,DID-10763,2023-07,2023,7,3
OID-10764,6129,2976,2,Electronics,Laptops,EMI,2025-02-24,New York,New York City,2025-02,Jennifer Arnold,CID-10764,PID-10764,LID-10764,DID-10764,2025-02,2025,2,1
OID-10765,4395,1663,3,Furniture,Bookcases,COD,2025-02-24,New York,New York City,2025-02,Jennifer Arnold,CID-10765,PID-10765,LID-10765,DID-10765,2025-02,2025,2,1
OID-10766,5393,2642,8,Furniture,Chairs,UPI,2021-03-07,Ohio,Cincinnati,2021-03,Jessica Blankenship,CID-10766,PID-10766,LID-10766,DID-10766,2021-03,2021,3,1
OID-10767,2280,509,8,Electronics,Phones,Credit Card,2021-01-03,New York,Buffalo,2021-01,Peggy Campos,CID-10767,PID-10767,LID-10767,DID-10767,2021-01,2021,1,1
OID-10768,6596,1439,9,Office Supplies,Paper,Debit Card,2023-05-03,Ohio,Cincinnati,2023-05,Craig Ortega,CID-10768,PID-10768,LID-10768,DID-10768,2023-05,2023,5,2
OID-10769,4510,1896,5,Office Supplies,Paper,EMI,2023-10-25,California,Los Angeles,2023-10,Johnny Simon,CID-10769,PID-10769,LID-10769,DID-10769,2023-10,2023,10,4
OID-10770,6077,2378,18,Electronics,Phones,COD,2022-08-21,New York,New York City,2022-08,Keith Brooks,CID-10770,PID-10770,LID-10770,DID-10770,2022-08,2022,8,3
OID-10771,5379,2510,17,Electronics,Printers,COD,2022-04-16,Ohio,Columbus,2022-04,Jason Martinez,CID-10771,PID-10771,LID-10771,DID-10771,2022-04,2022,4,2
OID-10772,4629,1660,16,Office Supplies,Markers,EMI,2023-04-02,California,San Diego,2023-04,Steven Herrera,CID-10772,PID-10772,LID-10772,DID-10772,2023-04,2023,4,2
OID-10773,2710,555,20,Electronics,Laptops,Debit Card,2024-10-21,Illinois,Chicago,2024-10,Beverly Lamb,CID-10773,PID-10773,LID-10773,DID-10773,2024-10,2024,10,4
OID-10774,3224,1018,14,Office Supplies,Binders,UPI,2024-10-21,Illinois,Chicago,2024-10,Beverly Lamb,CID-10774,PID-10774,LID-10774,DID-10774,2024-10,2024,10,4
OID-10775,8042,936,15,Office Supplies,Markers,EMI,2021-07-09,Illinois,Springfield,2021-07,Michael Williams,CID-10775,PID-10775,LID-10775,DID-10775,2021-07,2021,7,3
OID-10776,8042,936,15,Office Supplies,Markers,EMI,2022-04-08,California,Los Angeles,2022-04,Zachary Carpenter,CID-10776,PID-10776,LID-10776,DID-10776,2022-04,2022,4,2
OID-10777,3957,151,10,Office Supplies,Binders,EMI,2022-04-30,Texas,Austin,2022-04,Timothy Baker,CID-10777,PID-10777,LID-10777,DID-10777,2022-04,2022,4,2
OID-10778,8769,3178,16,Office Supplies,Markers,Debit Card,2023-01-20,Illinois,Chicago,2023-01,Adam James,CID-10778,PID-10778,LID-10778,DID-10778,2023-01,2023,1,1
OID-10779,2957,917,16,Office Supplies,Pens,Debit Card,2024-11-17,Illinois,Chicago,2024-11,Katrina Wood,CID-10779,PID-10779,LID-10779,DID-10779,2024-11,2024,11,4
OID-10780,5344,2607,6,Office Supplies,Paper,Debit Card,2022-04-23,Texas,Dallas,2022-04,James Murray,CID-10780,PID-10780,LID-10780,DID-10780,2022-04,2022,4,2
OID-10781,5344,2607,6,Office Supplies,Paper,Debit Card,2025-02-18,New York,Rochester,2025-02,Mr. Nathaniel Reeves,CID-10781,PID-10781,LID-10781,DID-10781,2025-02,2025,2,1
OID-10782,6061,2121,19,Electronics,Laptops,EMI,2021-05-27,Ohio,Cleveland,2021-05,Jodi Wood,CID-10782,PID-10782,LID-10782,DID-10782,2021-05,2021,5,2
OID-10783,6061,2121,19,Electronics,Laptops,EMI,2022-01-17,California,San Diego,2022-01,Dr. Thomas Peterson,CID-10783,PID-10783,LID-10783,DID-10783,2022-01,2022,1,1
OID-10784,5376,1928,7,Furniture,Tables,Credit Card,2025-01-15,New York,New York City,2025-01,Mario Hall,CID-10784,PID-10784,LID-10784,DID-10784,2025-01,2025,1,1
OID-10785,2792,1008,8,Electronics,Printers,COD,2021-02-14,Florida,Miami,2021-02,Justin Rosales,CID-10785,PID-10785,LID-10785,DID-10785,2021-02,2021,2,1
OID-10786,2944,249,5,Office Supplies,Binders,Credit Card,2024-08-31,Ohio,Columbus,2024-08,Autumn Lee,CID-10786,PID-10786,LID-10786,DID-10786,2024-08,2024,8,3
OID-10787,2944,249,5,Office Supplies,Binders,Credit Card,2022-12-26,Texas,Dallas,2022-12,Victoria Duran,CID-10787,PID-10787,LID-10787,DID-10787,2022-12,2022,12,4
OID-10788,4220,945,13,Office Supplies,Markers,EMI,2024-03-21,Illinois,Springfield,2024-03,Barry Garcia,CID-10788,PID-10788,LID-10788,DID-10788,2024-03,2024,3,1
OID-10789,4220,945,13,Office Supplies,Markers,EMI,2020-12-15,Illinois,Peoria,2020-12,Dawn Webb,CID-10789,PID-10789,LID-10789,DID-10789,2020-12,2020,12,4
OID-10790,8526,1704,4,Office Supplies,Binders,Debit Card,2023-03-21,Texas,Austin,2023-03,Patricia Sanford,CID-10790,PID-10790,LID-10790,DID-10790,2023-03,2023,3,1
OID-10791,8218,1430,19,Furniture,Bookcases,Credit Card,2023-06-08,California,San Francisco,2023-06,William Walters,CID-10791,PID-10791,LID-10791,DID-10791,2023-06,2023,6,2
OID-10792,599,265,4,Electronics,Phones,Credit Card,2022-07-17,New York,Buffalo,2022-07,Emma Scott,CID-10792,PID-10792,LID-10792,DID-10792,2022-07,2022,7,3
OID-10793,599,265,4,Electronics,Phones,Credit Card,2024-12-05,New York,Rochester,2024-12,Sabrina Buckley,CID-10793,PID-10793,LID-10793,DID-10793,2024-12,2024,12,4
OID-10794,2727,543,10,Furniture,Bookcases,Credit Card,2022-07-17,New York,Buffalo,2022-07,Emma Scott,CID-10794,PID-10794,LID-10794,DID-10794,2022-07,2022,7,3
OID-10795,2727,543,10,Furniture,Bookcases,Credit Card,2024-12-05,New York,Rochester,2024-12,Sabrina Buckley,CID-10795,PID-10795,LID-10795,DID-10795,2024-12,2024,12,4
OID-10796,2589,605,11,Office Supplies,Pens,EMI,2023-11-02,California,San Francisco,2023-11,Robert Rojas,CID-10796,PID-10796,LID-10796,DID-10796,2023-11,2023,11,4
OID-10797,2589,605,11,Office Supplies,Pens,EMI,2024-10-05,Ohio,Cleveland,2024-10,Eric Johnson,CID-10797,PID-10797,LID-10797,DID-10797,2024-10,2024,10,4
OID-10798,3776,1100,9,Electronics,Electronic Games,EMI,2022-11-13,Texas,Austin,2022-11,Heather Parker,CID-10798,PID-10798,LID-10798,DID-10798,2022-11,2022,11,4
OID-10799,3776,1100,9,Electronics,Electronic Games,EMI,2022-12-28,Illinois,Peoria,2022-12,Thomas Matthews,CID-10799,PID-10799,LID-10799,DID-10799,2022-12,2022,12,4
OID-10800,5402,1666,12,Furniture,Bookcases,EMI,2025-02-26,Ohio,Cleveland,2025-02,Kimberly Beard,CID-10800,PID-10800,LID-10800,DID-10800,2025-02,2025,2,1
OID-10801,5165,885,16,Office Supplies,Pens,EMI,2022-11-12,Illinois,Peoria,2022-11,Lydia Donovan,CID-10801,PID-10801,LID-10801,DID-10801,2022-11,2022,11,4
OID-10802,4863,2394,4,Furniture,Bookcases,EMI,2022-11-12,Illinois,Peoria,2022-11,Lydia Donovan,CID-10802,PID-10802,LID-10802,DID-10802,2022-11,2022,11,4
OID-10803,1626,258,15,Office Supplies,Pens,EMI,2021-06-07,Florida,Orlando,2021-06,Edward Johnson,CID-10803,PID-10803,LID-10803,DID-10803,2021-06,2021,6,2
OID-10804,8851,3962,7,Furniture,Tables,EMI,2020-09-26,Florida,Miami,2020-09,Ricky Smith,CID-10804,PID-10804,LID-10804,DID-10804,2020-09,2020,9,3
OID-10805,9680,3295,9,Furniture,Tables,COD,2024-04-29,New York,Rochester,2024-04,Mr. Ralph Garcia Jr.,CID-10805,PID-10805,LID-10805,DID-10805,2024-04,2024,4,2
OID-10806,8468,3666,8,Office Supplies,Pens,UPI,2024-04-29,New York,Rochester,2024-04,Mr. Ralph Garcia Jr.,CID-10806,PID-10806,LID-10806,DID-10806,2024-04,2024,4,2
OID-10807,4441,314,14,Furniture,Chairs,Debit Card,2024-04-29,New York,Rochester,2024-04,Mr. Ralph Garcia Jr.,CID-10807,PID-10807,LID-10807,DID-10807,2024-04,2024,4,2
OID-10808,6622,2673,8,Furniture,Sofas,COD,2024-04-10,New York,New York City,2024-04,Malik Walker,CID-10808,PID-10808,LID-10808,DID-10808,2024-04,2024,4,2
OID-10809,3260,207,17,Furniture,Tables,UPI,2023-12-21,California,San Diego,2023-12,Tanya Walker,CID-10809,PID-10809,LID-10809,DID-10809,2023-12,2023,12,4
OID-10810,8709,2322,8,Furniture,Tables,Debit Card,2024-05-02,Texas,Austin,2024-05,Sherri Ferguson DVM,CID-10810,PID-10810,LID-10810,DID-10810,2024-05,2024,5,2
OID-10811,8709,2322,8,Furniture,Tables,Debit Card,2024-11-21,California,San Francisco,2024-11,Kristin Hart,CID-10811,PID-10811,LID-10811,DID-10811,2024-11,2024,11,4
OID-10812,5250,187,1,Office Supplies,Binders,COD,2022-03-17,Ohio,Cincinnati,2022-03,Jim Johnson,CID-10812,PID-10812,LID-10812,DID-10812,2022-03,2022,3,1
OID-10813,5250,187,1,Office Supplies,Binders,COD,2023-05-14,Texas,Houston,2023-05,David Hamilton,CID-10813,PID-10813,LID-10813,DID-10813,2023-05,2023,5,2
OID-10814,4116,921,20,Office Supplies,Paper,UPI,2024-10-07,California,Los Angeles,2024-10,Michael Jimenez,CID-10814,PID-10814,LID-10814,DID-10814,2024-10,2024,10,4
OID-10815,4116,921,20,Office Supplies,Paper,UPI,2020-09-08,Illinois,Springfield,2020-09,Angela Norman,CID-10815,PID-10815,LID-10815,DID-10815,2020-09,2020,9,3
OID-10816,1109,418,15,Office Supplies,Paper,UPI,2021-08-19,California,Los Angeles,2021-08,Denise Mcdaniel,CID-10816,PID-10816,LID-10816,DID-10816,2021-08,2021,8,3
OID-10817,3573,562,7,Office Supplies,Pens,EMI,2022-10-12,New York,Rochester,2022-10,Michael Rodriguez,CID-10817,PID-10817,LID-10817,DID-10817,2022-10,2022,10,4
OID-10818,3573,562,7,Office Supplies,Pens,EMI,2020-05-23,California,San Diego,2020-05,Matthew Huff,CID-10818,PID-10818,LID-10818,DID-10818,2020-05,2020,5,2
OID-10819,3573,562,7,Office Supplies,Pens,EMI,2020-04-18,Florida,Tampa,2020-04,Linda Little,CID-10819,PID-10819,LID-10819,DID-10819,2020-04,2020,4,2
OID-10820,8055,661,10,Electronics,Phones,EMI,2022-10-12,New York,Rochester,2022-10,Michael Rodriguez,CID-10820,PID-10820,LID-10820,DID-10820,2022-10,2022,10,4
OID-10821,8055,661,10,Electronics,Phones,EMI,2020-05-23,California,San Diego,2020-05,Matthew Huff,CID-10821,PID-10821,LID-10821,DID-10821,2020-05,2020,5,2
OID-10822,8055,661,10,Electronics,Phones,EMI,2020-04-18,Florida,Tampa,2020-04,Linda Little,CID-10822,PID-10822,LID-10822,DID-10822,2020-04,2020,4,2
OID-10823,6829,2609,2,Electronics,Laptops,EMI,2022-06-04,California,San Francisco,2022-06,Kerri Andrews,CID-10823,PID-10823,LID-10823,DID-10823,2022-06,2022,6,2
OID-10824,6390,3089,12,Office Supplies,Paper,COD,2022-06-04,California,San Francisco,2022-06,Kerri Andrews,CID-10824,PID-10824,LID-10824,DID-10824,2022-06,2022,6,2
OID-10825,5831,1574,17,Office Supplies,Pens,Debit Card,2022-11-16,California,San Francisco,2022-11,Jeffrey Johnson III,CID-10825,PID-10825,LID-10825,DID-10825,2022-11,2022,11,4
OID-10826,5831,1574,17,Office Supplies,Pens,Debit Card,2024-07-18,California,San Diego,2024-07,Daniel Dixon,CID-10826,PID-10826,LID-10826,DID-10826,2024-07,2024,7,3
OID-10827,5831,1574,17,Office Supplies,Pens,Debit Card,2023-07-16,Florida,Miami,2023-07,Tiffany Robinson,CID-10827,PID-10827,LID-10827,DID-10827,2023-07,2023,7,3
OID-10828,7952,3865,8,Furniture,Sofas,Debit Card,2020-08-10,Illinois,Peoria,2020-08,Mr. Gregg Sawyer,CID-10828,PID-10828,LID-10828,DID-10828,2020-08,2020,8,3
OID-10829,3659,379,5,Furniture,Bookcases,UPI,2024-06-22,California,Los Angeles,2024-06,John Silva,CID-10829,PID-10829,LID-10829,DID-10829,2024-06,2024,6,2
OID-10830,4183,1159,4,Office Supplies,Pens,Debit Card,2020-07-13,Illinois,Springfield,2020-07,Nathan Moss,CID-10830,PID-10830,LID-10830,DID-10830,2020-07,2020,7,3
OID-10831,7478,1381,11,Electronics,Phones,EMI,2024-04-16,Texas,Houston,2024-04,Donald Medina,CID-10831,PID-10831,LID-10831,DID-10831,2024-04,2024,4,2
OID-10832,702,238,9,Electronics,Phones,COD,2021-03-13,Florida,Tampa,2021-03,Charles Henderson,CID-10832,PID-10832,LID-10832,DID-10832,2021-03,2021,3,1
OID-10833,4037,1494,15,Furniture,Chairs,EMI,2023-04-01,California,San Francisco,2023-04,Brenda Davis,CID-10833,PID-10833,LID-10833,DID-10833,2023-04,2023,4,2
OID-10834,5014,2332,2,Furniture,Chairs,COD,2020-11-10,Illinois,Chicago,2020-11,Leah Calderon,CID-10834,PID-10834,LID-10834,DID-10834,2020-11,2020,11,4
OID-10835,9879,4930,15,Electronics,Laptops,Debit Card,2023-06-08,New York,Rochester,2023-06,Brandi Vasquez,CID-10835,PID-10835,LID-10835,DID-10835,2023-06,2023,6,2
OID-10836,8762,3502,1,Electronics,Phones,Debit Card,2021-08-17,Florida,Tampa,2021-08,Debra Richards,CID-10836,PID-10836,LID-10836,DID-10836,2021-08,2021,8,3
OID-10837,8490,800,1,Office Supplies,Pens,EMI,2020-05-24,New York,New York City,2020-05,Tammy Day,CID-10837,PID-10837,LID-10837,DID-10837,2020-05,2020,5,2
OID-10838,6951,164,10,Furniture,Sofas,UPI,2021-08-12,New York,Buffalo,2021-08,Sheila Clay,CID-10838,PID-10838,LID-10838,DID-10838,2021-08,2021,8,3
OID-10839,1078,309,3,Electronics,Phones,Credit Card,2022-09-03,Ohio,Cleveland,2022-09,Nicholas Flores,CID-10839,PID-10839,LID-10839,DID-10839,2022-09,2022,9,3
OID-10840,1078,309,3,Electronics,Phones,Credit Card,2020-10-01,Illinois,Chicago,2020-10,Jasmin Jones,CID-10840,PID-10840,LID-10840,DID-10840,2020-10,2020,10,4
OID-10841,8560,2166,19,Office Supplies,Binders,EMI,2022-05-27,Florida,Tampa,2022-05,Matthew Gardner,CID-10841,PID-10841,LID-10841,DID-10841,2022-05,2022,5,2
OID-10842,1031,318,20,Electronics,Electronic Games,UPI,2022-05-27,Florida,Tampa,2022-05,Matthew Gardner,CID-10842,PID-10842,LID-10842,DID-10842,2022-05,2022,5,2
OID-10843,6402,2770,19,Office Supplies,Markers,Debit Card,2024-03-10,Florida,Orlando,2024-03,Joseph Perkins,CID-10843,PID-10843,LID-10843,DID-10843,2024-03,2024,3,1
OID-10844,6402,2770,19,Office Supplies,Markers,Debit Card,2023-10-05,Florida,Orlando,2023-10,Ashley Adams MD,CID-10844,PID-10844,LID-10844,DID-10844,2023-10,2023,10,4
OID-10845,5916,1594,19,Electronics,Printers,Debit Card,2024-03-10,Florida,Orlando,2024-03,Joseph Perkins,CID-10845,PID-10845,LID-10845,DID-10845,2024-03,2024,3,1
OID-10846,5916,1594,19,Electronics,Printers,Debit Card,2023-10-05,Florida,Orlando,2023-10,Ashley Adams MD,CID-10846,PID-10846,LID-10846,DID-10846,2023-10,2023,10,4
OID-10847,4015,1751,15,Furniture,Chairs,Debit Card,2022-08-28,California,San Francisco,2022-08,Cheryl Stevens,CID-10847,PID-10847,LID-10847,DID-10847,2022-08,2022,8,3
OID-10848,4015,1751,15,Furniture,Chairs,Debit Card,2020-09-08,New York,New York City,2020-09,Jorge George,CID-10848,PID-10848,LID-10848,DID-10848,2020-09,2020,9,3
OID-10849,9335,557,11,Electronics,Electronic Games,COD,2021-04-27,California,Los Angeles,2021-04,Ann Mooney,CID-10849,PID-10849,LID-10849,DID-10849,2021-04,2021,4,2
OID-10850,4706,594,11,Office Supplies,Binders,COD,2021-08-21,Ohio,Cleveland,2021-08,James Mendoza,CID-10850,PID-10850,LID-10850,DID-10850,2021-08,2021,8,3
OID-10851,4706,594,11,Office Supplies,Binders,COD,2021-05-16,Ohio,Columbus,2021-05,Kaitlin Garrison,CID-10851,PID-10851,LID-10851,DID-10851,2021-05,2021,5,2
OID-10852,6584,371,6,Office Supplies,Markers,UPI,2021-08-21,Ohio,Cleveland,2021-08,James Mendoza,CID-10852,PID-10852,LID-10852,DID-10852,2021-08,2021,8,3
OID-10853,6584,371,6,Office Supplies,Markers,UPI,2021-05-16,Ohio,Columbus,2021-05,Kaitlin Garrison,CID-10853,PID-10853,LID-10853,DID-10853,2021-05,2021,5,2
OID-10854,6389,734,1,Furniture,Sofas,EMI,2022-01-15,Texas,Dallas,2022-01,Jeremy Jackson,CID-10854,PID-10854,LID-10854,DID-10854,2022-01,2022,1,1
OID-10855,9869,4299,12,Electronics,Printers,Debit Card,2023-03-21,California,San Diego,2023-03,Dale Craig,CID-10855,PID-10855,LID-10855,DID-10855,2023-03,2023,3,1
OID-10856,9869,4299,12,Electronics,Printers,Debit Card,2023-12-28,New York,Buffalo,2023-12,Joseph Hooper,CID-10856,PID-10856,LID-10856,DID-10856,2023-12,2023,12,4
OID-10857,655,297,4,Office Supplies,Markers,Debit Card,2022-02-15,New York,Buffalo,2022-02,Alexander Adams,CID-10857,PID-10857,LID-10857,DID-10857,2022-02,2022,2,1
OID-10858,655,297,4,Office Supplies,Markers,Debit Card,2023-11-30,Florida,Orlando,2023-11,Ashlee Mills,CID-10858,PID-10858,LID-10858,DID-10858,2023-11,2023,11,4
OID-10859,798,308,10,Electronics,Phones,Debit Card,2023-01-12,New York,Buffalo,2023-01,Brittany Jenkins,CID-10859,PID-10859,LID-10859,DID-10859,2023-01,2023,1,1
OID-10860,798,308,10,Electronics,Phones,Debit Card,2023-05-19,Ohio,Cleveland,2023-05,Eddie Gonzales,CID-10860,PID-10860,LID-10860,DID-10860,2023-05,2023,5,2
OID-10861,7967,2504,13,Electronics,Printers,EMI,2023-01-12,New York,Buffalo,2023-01,Brittany Jenkins,CID-10861,PID-10861,LID-10861,DID-10861,2023-01,2023,1,1
OID-10862,7967,2504,13,Electronics,Printers,EMI,2023-05-19,Ohio,Cleveland,2023-05,Eddie Gonzales,CID-10862,PID-10862,LID-10862,DID-10862,2023-05,2023,5,2
OID-10863,3756,1318,5,Furniture,Tables,UPI,2024-02-19,Florida,Miami,2024-02,Edward Valencia,CID-10863,PID-10863,LID-10863,DID-10863,2024-02,2024,2,1
OID-10864,5196,2477,1,Office Supplies,Markers,UPI,2021-12-01,Texas,Austin,2021-12,Emma Bruce,CID-10864,PID-10864,LID-10864,DID-10864,2021-12,2021,12,4
OID-10865,6586,1794,19,Furniture,Bookcases,Debit Card,2021-12-01,Texas,Austin,2021-12,Emma Bruce,CID-10865,PID-10865,LID-10865,DID-10865,2021-12,2021,12,4
OID-10866,6673,950,19,Office Supplies,Markers,EMI,2024-12-19,New York,Buffalo,2024-12,Carl Wade DDS,CID-10866,PID-10866,LID-10866,DID-10866,2024-12,2024,12,4
OID-10867,714,232,14,Furniture,Tables,UPI,2023-01-18,Ohio,Columbus,2023-01,Brandon Alvarado,CID-10867,PID-10867,LID-10867,DID-10867,2023-01,2023,1,1
OID-10868,714,232,14,Furniture,Tables,UPI,2020-12-23,Texas,Austin,2020-12,Jennifer Clark,CID-10868,PID-10868,LID-10868,DID-10868,2020-12,2020,12,4
OID-10869,1083,501,6,Office Supplies,Pens,COD,2021-02-28,Texas,Austin,2021-02,David Johnson,CID-10869,PID-10869,LID-10869,DID-10869,2021-02,2021,2,1
OID-10870,2401,1163,10,Furniture,Bookcases,UPI,2023-05-04,Ohio,Cleveland,2023-05,April Marquez,CID-10870,PID-10870,LID-10870,DID-10870,2023-05,2023,5,2
OID-10871,2401,1163,10,Furniture,Bookcases,UPI,2020-04-22,California,Los Angeles,2020-04,Joseph Guerrero,CID-10871,PID-10871,LID-10871,DID-10871,2020-04,2020,4,2
OID-10872,2401,1163,10,Furniture,Bookcases,UPI,2021-08-13,New York,Rochester,2021-08,Michael Hanson,CID-10872,PID-10872,LID-10872,DID-10872,2021-08,2021,8,3
OID-10873,1045,267,11,Electronics,Phones,Debit Card,2023-05-04,Ohio,Cleveland,2023-05,April Marquez,CID-10873,PID-10873,LID-10873,DID-10873,2023-05,2023,5,2
OID-10874,1045,267,11,Electronics,Phones,Debit Card,2020-04-22,California,Los Angeles,2020-04,Joseph Guerrero,CID-10874,PID-10874,LID-10874,DID-10874,2020-04,2020,4,2
OID-10875,1045,267,11,Electronics,Phones,Debit Card,2021-08-13,New York,Rochester,2021-08,Michael Hanson,CID-10875,PID-10875,LID-10875,DID-10875,2021-08,2021,8,3
OID-10876,7806,1127,1,Office Supplies,Markers,Credit Card,2023-07-20,Texas,Dallas,2023-07,William Hill,CID-10876,PID-10876,LID-10876,DID-10876,2023-07,2023,7,3
OID-10877,5263,1743,19,Furniture,Sofas,Credit Card,2022-08-28,Florida,Miami,2022-08,Kelsey Huber,CID-10877,PID-10877,LID-10877,DID-10877,2022-08,2022,8,3
OID-10878,6147,2526,6,Office Supplies,Pens,Debit Card,2023-03-14,Texas,Dallas,2023-03,Hailey Chandler,CID-10878,PID-10878,LID-10878,DID-10878,2023-03,2023,3,1
OID-10879,7484,2871,15,Electronics,Phones,UPI,2023-11-07,Florida,Orlando,2023-11,Cheyenne Rose,CID-10879,PID-10879,LID-10879,DID-10879,2023-11,2023,11,4
